"variable_1","variable_2","fastCCLasso","SparCC","CCLasso","COAT"
"OTU_33","OTU_15",0,0.251193725839911,0.0685522401528389,0.158029399220185
"OTU_34","OTU_15",0,0.0598521912152468,0,0
"OTU_35","OTU_15",0,0.128619582917944,0,0
"OTU_36","OTU_15",0,0.330114780777765,0.0568951382208802,0.222263198514149
"OTU_37","OTU_15",0,0.318244394633445,0.0797325831695568,0.192770182985278
"OTU_38","OTU_15",0,0.300471265554279,0,0.207824135428616
"OTU_39","OTU_15",0,0.232389388204165,0,0.134836441487857
"OTU_40","OTU_15",0.0557114296566536,0.372257517988909,0.175099795523048,0.258435249350517
"OTU_41","OTU_15",-0.144485541213004,-0.448470786008699,-0.272719599393024,-0.465041301929135
"OTU_42","OTU_15",-0.147784481613718,-0.462884987165935,-0.322229991735026,-0.491821882530644
"OTU_43","OTU_15",0,0.174665285459434,0,0.0653097478533368
"OTU_44","OTU_15",0,0.313944727523392,0.149589179842741,0.220283704320082
"OTU_45","OTU_15",-0.207749256580066,-0.53335382379669,-0.37490724858164,-0.557291908247046
"OTU_46","OTU_15",-0.0842061265397596,-0.220572659493639,-0.219851461246477,-0.17428560068147
"OTU_47","OTU_15",-0.204430070691225,-0.537576013054523,-0.35538784924179,-0.561460328714138
"OTU_48","OTU_15",0,0.212897446652155,0,0.120761879244399
"OTU_49","OTU_15",-0.220250358776188,-0.365188090284934,-0.403801233420505,-0.324646806750218
"OTU_50","OTU_15",-0.0948798926441637,-0.424285051698146,-0.181964969959565,-0.398319456260636
"OTU_51","OTU_15",-0.170027800600311,-0.364766033465629,-0.34386500864531,-0.333267293746486
"OTU_52","OTU_15",-0.102245425828788,-0.415906673705689,-0.242625890261313,-0.435583221744038
"OTU_53","OTU_15",-0.199079995192461,-0.477030635572025,-0.344844010576247,-0.536954792303441
"OTU_54","OTU_15",0.53493440911748,0.852333286804927,0.659857244484593,0.76489182676425
"OTU_55","OTU_15",0,0.34135940202813,0.167529208987906,0.253640229580597
"OTU_56","OTU_15",-0.194111338003336,-0.522036553579532,-0.37254223041557,-0.534630797867649
"OTU_57","OTU_15",0,-0.0571831108966716,0,0
"OTU_58","OTU_15",0,0.309757918440784,0.126725115557442,0.211533270408142
"OTU_59","OTU_15",0,-0.063894615986202,0,0
"OTU_60","OTU_15",-0.127653919301035,-0.207647454857431,-0.282997282937289,-0.176257882248402
"OTU_61","OTU_15",-0.120947949436868,-0.407211324684491,-0.281677598069265,-0.38958410945524
"OTU_17","OTU_16",0,0.195195764628832,0,0.115606650509349
"OTU_18","OTU_16",0,-0.0654009697446614,-0.0556293677466428,0
"OTU_19","OTU_16",0,0,-0.121964214959223,0
"OTU_20","OTU_16",0.189254811688341,0.258991784592271,0.371360338340211,0.161971817354921
"OTU_21","OTU_16",0,-0.148889897006573,-0.0906708434052417,-0.0743235048577441
"OTU_22","OTU_16",0,0,0,0
"OTU_23","OTU_16",-0.077251270219752,-0.21877809617153,-0.1228621091202,-0.145422940446213
"OTU_24","OTU_16",0.137047305409099,0.368508176434605,0.243443150963339,0.279331910101503
"OTU_25","OTU_16",0,0.0724080692621452,0,0
"OTU_26","OTU_16",0,-0.102517386943696,-0.096462415500687,0
"OTU_27","OTU_16",0,0.306233066453189,0.108983252830895,0.229843628068043
"OTU_28","OTU_16",0.0884860242270437,0.199277282262415,0.266752456438959,0.1175428326021
"OTU_29","OTU_16",0,0,0,0
"OTU_30","OTU_16",0.0565410306474688,0.248473967849815,0.183690197411613,0.164570251795874
"OTU_31","OTU_16",0,0,0,0
"OTU_32","OTU_16",0,0.256625110733801,0.102983465454519,0.154882302231335
"OTU_33","OTU_16",0.0909507534444602,0.355816368566225,0.216195191844954,0.263635788237049
"OTU_34","OTU_16",0,0,0,0
"OTU_35","OTU_16",0,0.113108393033804,0,0
"OTU_36","OTU_16",0,-0.154496250021203,-0.177652295191402,-0.0851293629583798
"OTU_37","OTU_16",0,0,0,0
"OTU_38","OTU_16",-0.0702655274320392,-0.183012379396562,-0.250179117946903,-0.100836984172652
"OTU_39","OTU_16",0.055761774963282,0.255687478412224,0.0865856688295391,0.157535560841167
"OTU_40","OTU_16",0,0.0873073424315886,0,0
"OTU_41","OTU_16",0,-0.237390527070735,0,-0.218451068972303
"OTU_42","OTU_16",0,-0.307530300046537,0,-0.293982361273946
"OTU_43","OTU_16",0,-0.06731341772062,0,0
"OTU_44","OTU_16",0,0,0,0
"OTU_45","OTU_16",0,-0.26974901228833,0,-0.250461754186685
"OTU_46","OTU_16",0,0,0,0
"OTU_47","OTU_16",0,-0.175027934185008,0,-0.15944408372442
"OTU_48","OTU_16",0,-0.0590670374003553,-0.0881631263334808,0
"OTU_49","OTU_16",0,-0.190207387294437,0,-0.112781014735164
"OTU_50","OTU_16",0,-0.186799251470107,0,-0.134934251039624
"OTU_51","OTU_16",0.0582792290790092,0.140541351170996,0.146643273164333,0
"OTU_52","OTU_16",0,-0.285597173074233,0,-0.259326166522094
"OTU_53","OTU_16",0,-0.196812604230483,0,-0.212975680583557
"OTU_54","OTU_16",0,0.0640779120912432,0,0
"OTU_55","OTU_16",0,0.161831617064635,0,0.0854042362701109
"OTU_56","OTU_16",0,-0.257957676969542,0,-0.228505219973408
"OTU_57","OTU_16",0.202147698106767,0.352398247514917,0.399424424560187,0.252180690998187
"OTU_58","OTU_16",0,0.082749376354279,0,0
"OTU_59","OTU_16",0,-0.233754636079146,-0.13898145190301,-0.162665372904447
"OTU_60","OTU_16",0,0.0596827797358414,0,0
"OTU_61","OTU_16",0,-0.157175701082867,0,-0.107960009713564
"OTU_18","OTU_17",0,0.228326866427348,0.120544022233374,0.140573586045493
"OTU_19","OTU_17",0.0665752801221243,0.356774472947256,0.189313431320407,0.272625331262294
"OTU_20","OTU_17",0,0,0,0
"OTU_21","OTU_17",0,0,0,0
"OTU_22","OTU_17",0,0.220352938530083,0.0690314121679132,0.12672821014472
"OTU_23","OTU_17",0,0,0,0
"OTU_24","OTU_17",0,0.0655721106198261,0,0
"OTU_25","OTU_17",0,0.287992560762458,0.0810698256752619,0.21098828638804
"OTU_26","OTU_17",0,0.0589333631970435,0,0
"OTU_27","OTU_17",0,0.0806131586486602,0,0
"OTU_28","OTU_17",0,-0.160020132375505,-0.0592493089924826,-0.104460412760604
"OTU_29","OTU_17",0.0764326825927179,0.345919330495108,0.226728854765733,0.254009091091681
"OTU_30","OTU_17",0,0,0,0
"OTU_31","OTU_17",0,0,0,0
"OTU_32","OTU_17",0.0632899867546131,0.341655644688086,0.170601586804044,0.219009804857512
"OTU_33","OTU_17",0,0.176296400749587,0,0.103661179866067
"OTU_34","OTU_17",0,-0.0683691208927175,0,0
"OTU_35","OTU_17",0.177140581754496,0.461441920583682,0.356223334293852,0.375654709676189
"OTU_36","OTU_17",0,0,0,0
"OTU_37","OTU_17",0,0,0,0
"OTU_38","OTU_17",0,0.138713740043493,0,0.0655487300271487
"OTU_39","OTU_17",0,0.12007221964861,0,0
"OTU_40","OTU_17",0,0.140744058660591,0,0.0604717276240959
"OTU_41","OTU_17",0,-0.232514812296172,0,-0.215988083755101
"OTU_42","OTU_17",-0.0862799832531455,-0.430203943171337,-0.208680789493575,-0.412421652009951
"OTU_43","OTU_17",0,-0.0762796918515883,0,0
"OTU_44","OTU_17",0,0.189548396920234,0.133467540004734,0.0929452044953475
"OTU_45","OTU_17",0,-0.35897438347372,-0.12987353429631,-0.329238560358047
"OTU_46","OTU_17",0,-0.216297953981462,-0.0591431731575107,-0.17926032879188
"OTU_47","OTU_17",0,-0.246663385360035,0,-0.226574355405567
"OTU_48","OTU_17",0,0.0773452783581232,0,0
"OTU_49","OTU_17",-0.110391955877298,-0.317923533536926,-0.18895742111473,-0.237432228184414
"OTU_50","OTU_17",0,-0.342982151602765,-0.0727361136426363,-0.288607786964804
"OTU_51","OTU_17",0,0,0,0
"OTU_52","OTU_17",0,-0.284816339862683,-0.0736094260954072,-0.266496013146497
"OTU_53","OTU_17",0,-0.305645302545165,-0.112509996226,-0.318188202417225
"OTU_54","OTU_17",0,0.241046224649183,0.0730493544235008,0.154849093268209
"OTU_55","OTU_17",0,0,0,0
"OTU_56","OTU_17",0,-0.232046205271583,0,-0.207589162265712
"OTU_57","OTU_17",0,0,0,0
"OTU_58","OTU_17",0,0.090594485363712,0,0
"OTU_59","OTU_17",0,-0.128971944872755,0,-0.0624069361767855
"OTU_60","OTU_17",0,0.105119000764132,0,0
"OTU_61","OTU_17",0,-0.268611102161331,-0.101181523234314,-0.220432967293115
"OTU_19","OTU_18",0.19068574272255,0.484152715440664,0.295739563474936,0.376283308779677
"OTU_20","OTU_18",0,0,0,0
"OTU_21","OTU_18",-0.199999132724155,-0.418572388213474,-0.3604164930128,-0.354277156825682
"OTU_22","OTU_18",0,-0.0846466621671686,0,0
"OTU_23","OTU_18",0,-0.0799907850383228,0,0
"OTU_24","OTU_18",0,0,0,0
"OTU_25","OTU_18",0.0601753417854707,0.318198895808682,0.136197090997084,0.21248388498462
"OTU_26","OTU_18",0,0.18656349792855,0.093685143721942,0.0966041058595529
"OTU_27","OTU_18",0,-0.0852275488520642,-0.0876212329641228,0
"OTU_28","OTU_18",-0.101028798820627,-0.355784056651432,-0.271126102353352,-0.302617595476838
"OTU_29","OTU_18",0.102669035564455,0.358161824731492,0.175826245942458,0.265124790624749
"OTU_30","OTU_18",0,0,0,0
"OTU_31","OTU_18",0,-0.167532540516439,-0.167954435347631,-0.107593781377369
"OTU_32","OTU_18",0.222791299305437,0.508323698940418,0.315459503474788,0.388746808282843
"OTU_33","OTU_18",-0.0545945723727435,-0.187765691693835,-0.167770704647924,-0.131169234444168
"OTU_34","OTU_18",0,0.0698954282014478,0.0525961634833338,0
"OTU_35","OTU_18",0.342072193580273,0.597512890036282,0.45693107549127,0.510869036032742
"OTU_36","OTU_18",0,0.285880483789296,0.135058150298841,0.205081528898696
"OTU_37","OTU_18",0,0.160472006106289,0,0.0669577603324768
"OTU_38","OTU_18",0,0.227731700154988,0.102891356755446,0.150096445311061
"OTU_39","OTU_18",0,-0.105783058396996,0,0
"OTU_40","OTU_18",0,0.108967882922621,0,0
"OTU_41","OTU_18",0,-0.156609694731768,0,-0.129740312843983
"OTU_42","OTU_18",0,-0.191367190291313,0,-0.161054786730138
"OTU_43","OTU_18",0,0.133730448775533,0,0
"OTU_44","OTU_18",0,0.119342629000063,0,0
"OTU_45","OTU_18",0,-0.27567963970667,-0.0770142150668707,-0.229983323063935
"OTU_46","OTU_18",-0.0501959611320754,-0.230635618126418,-0.165869023671098,-0.170120654602768
"OTU_47","OTU_18",0,-0.182954669832606,0,-0.156269311481605
"OTU_48","OTU_18",0,0,0,0
"OTU_49","OTU_18",0,-0.184880821277154,-0.0601316546074904,-0.114556454862193
"OTU_50","OTU_18",0,-0.185180075776314,0,-0.11383796937277
"OTU_51","OTU_18",0,-0.119735190659336,0,-0.0575036940759632
"OTU_52","OTU_18",0,-0.280957845961119,-0.0689301354437628,-0.249243432235385
"OTU_53","OTU_18",0,-0.173057613116456,0,-0.168234124237958
"OTU_54","OTU_18",0,0,-0.0889215507413255,0
"OTU_55","OTU_18",0,0.107253910748799,0,0
"OTU_56","OTU_18",0,-0.117854983057224,0,-0.0817191496307335
"OTU_57","OTU_18",0,0,0,0
"OTU_58","OTU_18",0,0,0,0
"OTU_59","OTU_18",-0.150038435536332,-0.418742782353506,-0.333153112161917,-0.34800024676082
"OTU_60","OTU_18",0,0.136717727233343,0,0.0646096315230263
"OTU_61","OTU_18",0,-0.131351853609498,0,-0.0652704145674635
"OTU_20","OTU_19",-0.0936855270370907,-0.314039468674631,-0.251863772991785,-0.265598859168082
"OTU_21","OTU_19",-0.0547638792075518,-0.177686592051468,-0.151021682887818,-0.104035404170283
"OTU_22","OTU_19",0,0.242578525042722,0,0.144730387727061
"OTU_23","OTU_19",0,0,0,0
"OTU_24","OTU_19",0,0,0,0
"OTU_25","OTU_19",0.434845244990603,0.735532831662458,0.556542819757014,0.642832661700297
"OTU_26","OTU_19",0,0.154403441816901,0,0.0584417215492039
"OTU_27","OTU_19",0,0.168127784025605,0,0.0801798936397374
"OTU_28","OTU_19",-0.240331563080227,-0.462566357647205,-0.406598900666638,-0.395780606207735
"OTU_29","OTU_19",0.170106627758947,0.481792296731886,0.292627884376554,0.371328287160386
"OTU_30","OTU_19",0,0.0986554455600475,0,0
"OTU_31","OTU_19",0,0.101152895429183,0,0
"OTU_32","OTU_19",0.303024089284026,0.628043350060102,0.390938098836637,0.486189419218347
"OTU_33","OTU_19",0,0.19984300206056,0,0.12709846481553
"OTU_34","OTU_19",0,0.174640085975589,0.0921223513796987,0.0858629676781979
"OTU_35","OTU_19",0.196129643765292,0.500729200383314,0.320585569689483,0.403008387341134
"OTU_36","OTU_19",0.0680055871633285,0.378550034969115,0.172854389189346,0.292588188618024
"OTU_37","OTU_19",0,0.169673757082601,0,0.0751950369199828
"OTU_38","OTU_19",0.210621433629288,0.513787250108479,0.402306316597012,0.438806152063998
"OTU_39","OTU_19",0,0,0,0
"OTU_40","OTU_19",0.136992201548635,0.454556030538216,0.338764174907451,0.368044828857458
"OTU_41","OTU_19",-0.144874216749098,-0.460559565445988,-0.294485064761202,-0.444634340903743
"OTU_42","OTU_19",-0.101719652267302,-0.4065624267063,-0.220627057733374,-0.385550002666603
"OTU_43","OTU_19",0,0.123865372542224,0,0
"OTU_44","OTU_19",0,0.147051061184326,0,0.0745507803880052
"OTU_45","OTU_19",-0.182677342668362,-0.518519061878984,-0.317009934433319,-0.45988233374176
"OTU_46","OTU_19",-0.188890124650223,-0.398697568768793,-0.338398019659112,-0.329750088762495
"OTU_47","OTU_19",-0.148084448809699,-0.476881346770778,-0.294757589407321,-0.459901466714645
"OTU_48","OTU_19",0,0.202000092271283,0,0.132608350202123
"OTU_49","OTU_19",0,-0.14049855914424,-0.0560900261237796,-0.0741839690408328
"OTU_50","OTU_19",-0.168657192524366,-0.500221300117033,-0.315655461514851,-0.435709512014852
"OTU_51","OTU_19",0,-0.146109776302674,-0.0729909931678865,-0.0724571956695549
"OTU_52","OTU_19",-0.150609045753158,-0.47394006027207,-0.28520511809748,-0.445636091317551
"OTU_53","OTU_19",-0.184063671538725,-0.481467830067568,-0.329138313085785,-0.489842900784856
"OTU_54","OTU_19",0,0.273001963378362,0.0663971516745631,0.181195433790548
"OTU_55","OTU_19",0,0.185271819017697,0,0.0929109197365434
"OTU_56","OTU_19",-0.130346997667364,-0.44281294720113,-0.268002204429971,-0.412205263211098
"OTU_57","OTU_19",-0.0500717632733034,-0.204280978690398,-0.202140824935078,-0.147088761048953
"OTU_58","OTU_19",0,0.298839221715238,0.14899040608749,0.21047466188342
"OTU_59","OTU_19",-0.102401332536605,-0.282848498075734,-0.206224180060345,-0.210337433641905
"OTU_60","OTU_19",0,0.0839340323799426,0,0
"OTU_61","OTU_19",-0.11297995781896,-0.410479970685389,-0.242284661095628,-0.340533212242732
"OTU_21","OTU_20",0,-0.0676739530501402,0,0
"OTU_22","OTU_20",-0.0655866084513872,-0.276497638354048,-0.171671580894368,-0.245951347652844
"OTU_23","OTU_20",0,-0.152442865856149,0,-0.119126899395296
"OTU_24","OTU_20",0,0,0,0
"OTU_25","OTU_20",-0.0703809208931664,-0.275732526310644,-0.229701515809957,-0.227073386026571
"OTU_26","OTU_20",0,-0.245509104138657,-0.150704749610622,-0.200198102844343
"OTU_27","OTU_20",-0.121022002722607,-0.349465629411087,-0.267765651310328,-0.301014270008435
"OTU_28","OTU_20",0.180506556990396,0.308776840755559,0.331256195319793,0.185161792854856
"OTU_29","OTU_20",0,-0.253481628562008,-0.11894511951254,-0.223092784683822
"OTU_30","OTU_20",0,-0.0816932909198503,0,0
"OTU_31","OTU_20",-0.0755507678449943,-0.306561336759425,-0.156597540422398,-0.269253731922557
"OTU_32","OTU_20",0,-0.187619544031511,-0.0720757209782736,-0.160104014450722
"OTU_33","OTU_20",0,-0.160593173591006,0,-0.128749513299907
"OTU_34","OTU_20",0,-0.238484960413613,-0.0976547621588202,-0.197597547010868
"OTU_35","OTU_20",0,-0.0838660644734555,0,0
"OTU_36","OTU_20",-0.139838869324244,-0.388634909675977,-0.296338134708415,-0.347418690316976
"OTU_37","OTU_20",-0.133384404399008,-0.392143216797623,-0.297325267485627,-0.352957557784641
"OTU_38","OTU_20",-0.0829354533131287,-0.325892306632182,-0.250796609700589,-0.294903865866208
"OTU_39","OTU_20",0,-0.095416856350652,0,-0.0634360234204581
"OTU_40","OTU_20",-0.215528408049697,-0.461064002235964,-0.384754062927443,-0.419409693199029
"OTU_41","OTU_20",0.29362269776366,0.400256058080306,0.449253192496462,0.309629326378032
"OTU_42","OTU_20",0.160689730916395,0.224309193655979,0.340023482289274,0.133195674571324
"OTU_43","OTU_20",-0.0879234735102063,-0.342762298636366,-0.196962747853447,-0.312323897625083
"OTU_44","OTU_20",-0.0947871637944374,-0.346340850898928,-0.243372700710454,-0.307803360754707
"OTU_45","OTU_20",0.205840921417518,0.279632642868633,0.363777463871007,0.183138133724323
"OTU_46","OTU_20",0,0.0822406270725718,0.125123976348504,0
"OTU_47","OTU_20",0.333686806287608,0.435717403056664,0.475207356437189,0.341775680009676
"OTU_48","OTU_20",0,0,0.057454635737154,0
"OTU_49","OTU_20",0,0,0.0773375037242806,0
"OTU_50","OTU_20",0.289764680346951,0.382636664513607,0.436123020477766,0.283933045514479
"OTU_51","OTU_20",0.241654795984193,0.327564023550876,0.381100315782838,0.21142395247663
"OTU_52","OTU_20",0.162378241566638,0.237851871376193,0.310764006216137,0.14169934629714
"OTU_53","OTU_20",0.257649331256623,0.352305659179982,0.423583620404128,0.250669662629576
"OTU_54","OTU_20",-0.0714137882858487,-0.285234349229683,-0.197346909785804,-0.25304531801161
"OTU_55","OTU_20",0,0,0,0
"OTU_56","OTU_20",0.325133579886262,0.421732658973816,0.489814180756861,0.317422711262234
"OTU_57","OTU_20",0.400853348494578,0.61202411510241,0.549809109354751,0.494250027616744
"OTU_58","OTU_20",-0.210563657390271,-0.469135554741759,-0.366663316914167,-0.425134130583602
"OTU_59","OTU_20",0,-0.0884345419747971,0,0
"OTU_60","OTU_20",0,0.0911741937536208,0.129967333977737,0
"OTU_61","OTU_20",0.336028105384854,0.47993571946151,0.490149236440035,0.391224594822764
"OTU_22","OTU_21",0,0.0530182655102969,0,0
"OTU_23","OTU_21",0,0.128950466641193,0,0.0563635998945085
"OTU_24","OTU_21",0,0,0,0
"OTU_25","OTU_21",0,-0.136270898973369,-0.160291255511038,-0.055646248577406
"OTU_26","OTU_21",0,-0.0508993263807778,0,0
"OTU_27","OTU_21",0,0,0,0
"OTU_28","OTU_21",0.0512222990911407,0.138268600499927,0.143277876873307,0
"OTU_29","OTU_21",0,-0.165680553931609,-0.0976827194925571,-0.0922109076124931
"OTU_30","OTU_21",0,-0.0548925795364416,0,0
"OTU_31","OTU_21",0,0,0,0
"OTU_32","OTU_21",-0.12438182091073,-0.284321870622395,-0.265099755962684,-0.248568034750391
"OTU_33","OTU_21",0,0.0980570836924226,0,0
"OTU_34","OTU_21",0,0,0,0
"OTU_35","OTU_21",-0.0709535997130952,-0.277081361867069,-0.202716945026427,-0.212333040933059
"OTU_36","OTU_21",0,-0.162354404258433,-0.136012739492716,-0.0725854275873422
"OTU_37","OTU_21",0,0,0,0
"OTU_38","OTU_21",0,-0.0878055455183874,-0.0535515414541341,0
"OTU_39","OTU_21",0,0.13178722329061,0,0.0610822027575062
"OTU_40","OTU_21",0,0.0546074034178511,0,0
"OTU_41","OTU_21",0.0887161037099183,0.131642384483128,0.197030180120994,0
"OTU_42","OTU_21",0.11210276080587,0.172122283384683,0.254475013297804,0.0527182401664734
"OTU_43","OTU_21",0,0,0,0
"OTU_44","OTU_21",0,-0.0983482034115984,-0.056770332214986,0
"OTU_45","OTU_21",0.120690722048401,0.174643911196323,0.244425462371021,0.0596822819381604
"OTU_46","OTU_21",0.0554256993618694,0.206326198324222,0.168915534040551,0.116657256237273
"OTU_47","OTU_21",0.155359834412907,0.197606983315642,0.290511039075522,0.0837659491279038
"OTU_48","OTU_21",0,0,0,0
"OTU_49","OTU_21",0,0.0851363378193003,0.067519343193541,0
"OTU_50","OTU_21",0.082361395801401,0.0951935832598124,0.198507249056164,0
"OTU_51","OTU_21",0,0.0528490658489573,0.100875195493618,0
"OTU_52","OTU_21",0.149362308014318,0.214311090169927,0.294996801489387,0.0980013424445084
"OTU_53","OTU_21",0.0991703538133116,0.165811593742661,0.215285955166465,0
"OTU_54","OTU_21",0,0.175429936041531,0.0853783591022621,0.0919019420624497
"OTU_55","OTU_21",0,-0.151165385666453,-0.102237709934464,-0.0948349562910648
"OTU_56","OTU_21",0.0664511416045182,0.0727963522062136,0.147265555437101,0
"OTU_57","OTU_21",0,0,0,0
"OTU_58","OTU_21",0,-0.0928882506697304,-0.0967261140954112,0
"OTU_59","OTU_21",0.583603276499663,0.811315805422892,0.714355449852354,0.720289361075952
"OTU_60","OTU_21",0,-0.0881303320775927,-0.0763948455117487,0
"OTU_61","OTU_21",0.0970167519949462,0.12898639048736,0.208319744297464,0
"OTU_23","OTU_22",0.0744689503095418,0.288458725922984,0.233840897368139,0.17302378812879
"OTU_24","OTU_22",0,0,0,0
"OTU_25","OTU_22",0,0.294716282624794,0.0982153936352445,0.197934317651155
"OTU_26","OTU_22",0,0.222553159730987,0.0826683351412266,0.115851444657019
"OTU_27","OTU_22",0.0941830226737315,0.416529159074268,0.221419196909178,0.309256433978942
"OTU_28","OTU_22",-0.154012180905948,-0.363840785698597,-0.244774473916555,-0.299800667701515
"OTU_29","OTU_22",0.0807104174265707,0.380726172874201,0.265537109138364,0.290407176637734
"OTU_30","OTU_22",0,-0.0859431127210018,0,0
"OTU_31","OTU_22",0.25450167689337,0.561126184100243,0.460483831565541,0.459125070729019
"OTU_32","OTU_22",0,0.200351152111255,0,0.0891833244623043
"OTU_33","OTU_22",0,0.253556788336809,0.112429110660054,0.158212632119921
"OTU_34","OTU_22",0,0.0593831731365093,0,0
"OTU_35","OTU_22",0,0,0,0
"OTU_36","OTU_22",0,0.272090255136019,0,0.182469247706733
"OTU_37","OTU_22",0,0.277235544421455,0.0553366517454712,0.161168590408865
"OTU_38","OTU_22",0,0.205166296815707,0,0.0952743556007362
"OTU_39","OTU_22",0,0.160993058530658,0,0.0597646194749916
"OTU_40","OTU_22",0,0.293791607370606,0.134975051551157,0.197270522766475
"OTU_41","OTU_22",-0.0877545384524692,-0.401130806442798,-0.220618246412323,-0.387943724523015
"OTU_42","OTU_22",-0.0622463965342219,-0.378473914156763,-0.173395680937779,-0.375191267460143
"OTU_43","OTU_22",0,0.202420286472321,0,0.094470115084273
"OTU_44","OTU_22",0,0.299220247990471,0.215557737393643,0.209269816570777
"OTU_45","OTU_22",-0.0803661401677482,-0.413082032280643,-0.235091081782052,-0.415627684075541
"OTU_46","OTU_22",0,-0.213598024853785,-0.130977218666644,-0.174139292831558
"OTU_47","OTU_22",-0.133315255534909,-0.484105284655064,-0.25793886671846,-0.469572251052708
"OTU_48","OTU_22",0,0.176492235837922,0,0.0834205156957123
"OTU_49","OTU_22",-0.0799105952218698,-0.258136526645794,-0.218880520258516,-0.214739068549387
"OTU_50","OTU_22",-0.0817647539170517,-0.413603949665392,-0.164458079073511,-0.353234357313611
"OTU_51","OTU_22",-0.0873729864402354,-0.296869992603182,-0.248519321421797,-0.250040392777174
"OTU_52","OTU_22",-0.0531006306401678,-0.360533706571971,-0.1509574666601,-0.347332590049975
"OTU_53","OTU_22",-0.112993204140305,-0.41734050161145,-0.249993710935264,-0.446683376375911
"OTU_54","OTU_22",0.505617428101629,0.786530298297279,0.644655036075203,0.697864428743888
"OTU_55","OTU_22",0,0.300742361053371,0.110210308906378,0.212895253833164
"OTU_56","OTU_22",-0.0962354345138771,-0.436398269377799,-0.257735760011774,-0.42319657576646
"OTU_57","OTU_22",0,0,0,0
"OTU_58","OTU_22",0,0.274866450399328,0.123624873551865,0.180499377064899
"OTU_59","OTU_22",0,-0.0784751500310712,0,0
"OTU_60","OTU_22",-0.127433903547445,-0.26053881499794,-0.288159776302544,-0.218021080905575
"OTU_61","OTU_22",-0.0598998490985464,-0.339731841013291,-0.129114925452239,-0.292402651309763
"OTU_24","OTU_23",0,0,0,0
"OTU_25","OTU_23",0,0,0,0
"OTU_26","OTU_23",0.342664848689187,0.6076144414587,0.468115191535135,0.514935417210234
"OTU_27","OTU_23",0,0.206738854783717,0.0991708843857178,0.109441461470392
"OTU_28","OTU_23",0,0,0,0
"OTU_29","OTU_23",0,0.123334187268781,0,0
"OTU_30","OTU_23",0,0,0,0
"OTU_31","OTU_23",0.111268470107056,0.364256571078747,0.299256278260239,0.283131223408757
"OTU_32","OTU_23",0,0.096326674263478,0,0
"OTU_33","OTU_23",0,0.0863339475762688,0.0615482416989541,0
"OTU_34","OTU_23",-0.12474948175379,-0.307991847317401,-0.221559673941542,-0.233791675285518
"OTU_35","OTU_23",0,0,0,0
"OTU_36","OTU_23",0,0.0946928237945448,0,0
"OTU_37","OTU_23",0,0.0541772140821,0,0
"OTU_38","OTU_23",0,0.168307856004568,0.0906949435840814,0.07194484605642
"OTU_39","OTU_23",0,0.215099538373988,0.0864309435018746,0.131756294776656
"OTU_40","OTU_23",0,0,0,0
"OTU_41","OTU_23",0,-0.132285456964986,0,-0.0832015480550864
"OTU_42","OTU_23",0,-0.210197488689183,0,-0.183958158435174
"OTU_43","OTU_23",0,0.0706234450994361,0,0
"OTU_44","OTU_23",0,0,0,0
"OTU_45","OTU_23",0,-0.223834163693861,-0.0648603646171371,-0.19756893821727
"OTU_46","OTU_23",0,-0.0865528409158287,0,0
"OTU_47","OTU_23",0,-0.170436303929947,0,-0.127709268831251
"OTU_48","OTU_23",0,0.178194464074085,0,0.107342076321811
"OTU_49","OTU_23",0,-0.1926990438096,-0.121373702908641,-0.133239123569294
"OTU_50","OTU_23",0,-0.0670064746826879,0,0
"OTU_51","OTU_23",-0.176336423128464,-0.435818284867622,-0.366998619321287,-0.37468461430011
"OTU_52","OTU_23",0,-0.121985093478088,0,-0.0832905713392604
"OTU_53","OTU_23",0,-0.150622278670534,0,-0.14552899354132
"OTU_54","OTU_23",0.08405272143491,0.316953198152856,0.233926029512277,0.210928031042944
"OTU_55","OTU_23",0.0723845891192857,0.307249265918403,0.194355518862944,0.217824861808127
"OTU_56","OTU_23",0,-0.268609592508598,-0.0704420120730256,-0.242995018643929
"OTU_57","OTU_23",0,-0.0570617882687717,0,0
"OTU_58","OTU_23",0,0.0605843112980879,0,0
"OTU_59","OTU_23",0,0.0986674653195561,0,0
"OTU_60","OTU_23",-0.0584381552700853,-0.203349863573455,-0.18904667272093,-0.138110021695382
"OTU_61","OTU_23",0,-0.0837451987465238,0,0
"OTU_25","OTU_24",0,0.0835182799375086,0,0
"OTU_26","OTU_24",0,0.184226354974973,0,0.109007825894015
"OTU_27","OTU_24",0.183805009716498,0.480585447772961,0.335390711141226,0.390772614824935
"OTU_28","OTU_24",0,0,0,0
"OTU_29","OTU_24",0,-0.189865225232109,-0.18263139590818,-0.138537485448614
"OTU_30","OTU_24",0.195855993660609,0.447951510357708,0.352902077907835,0.35661132455556
"OTU_31","OTU_24",0,0.1437177989454,0,0.0527454560174372
"OTU_32","OTU_24",0,0,0,0
"OTU_33","OTU_24",0,0.258543496193779,0.11006528612016,0.168367385378778
"OTU_34","OTU_24",0,0.1069481151076,0,0
"OTU_35","OTU_24",0,0,0,0
"OTU_36","OTU_24",0,0.111281898174959,0,0
"OTU_37","OTU_24",0,0.223027829750798,0.097402668341585,0.112820844494409
"OTU_38","OTU_24",-0.0599535697995764,-0.204945792702905,-0.207704134551085,-0.124475885143429
"OTU_39","OTU_24",0,0.137673953438687,0,0
